Time:ulong,Power:float,Energy:float
"5058500000","13.42737","37665.6"
"5059000000","13.42737","37672.3"
"5059500000","13.42737","37679.1"
"5060000000","13.25016","37685.8"
"5060500000","13.25016","37692.1"
"5061000000","13.25016","37699.2"
"5061500000","13.25016","37705.6"
"5062000000","13.42737","37712.3"
"5062500000","13.42737","37719.0"
"5063000000","13.42737","37725.7"
"5063500000","13.42737","37732.4"
"5064000000","13.42737","37739.1"
"5064500000","13.42737","37745.8"
"5065000000","13.42737","37752.6"
"5065500000","13.42737","37759.3"
"5066000000","13.42737","37766.0"
"5066500000","13.42737","37772.7"
"5067000000","13.42737","37779.4"
"5067500000","13.42737","37786.1"
"5068000000","13.25016","37792.8"
"5068500000","13.25016","37799.5"
"5069000000","13.25016","37806.3"
"5069500000","13.25016","37812.6"
"5070000000","13.42737","37819.3"
"5070500000","13.42737","37826.0"
"5071000000","13.42737","37832.8"
"5071500000","13.42737","37839.5"
"5072000000","13.42737","37846.2"
"5072500000","13.42737","37852.9"
"5073000000","13.42737","37859.6"
"5073500000","13.42737","37866.3"
"5074000000","13.42737","37873.0"
"5074500000","13.42737","37879.8"
"5075000000","13.42737","37886.5"
"5075500000","13.42737","37893.2"
"5076000000","13.42737","37899.9"
"5076500000","13.42737","37906.6"
"5077000000","13.42737","37913.3"
"5077500000","13.42737","37920.0"
"5078000000","13.25016","37926.8"
"5078500000","13.25016","37933.5"
"5079000000","13.25016","37940.2"
"5079500000","13.25016","37946.5"
"5080000000","13.42737","37953.3"
"5080500000","13.42737","37960.0"
"5081000000","13.42737","37966.7"
"5081500000","13.42737","37973.4"
"5082000000","13.42737","37980.1"
"5082500000","13.42737","37986.8"
"5083000000","13.42737","37993.5"
"5083500000","13.42737","38000.2"
"5084000000","13.42737","38007.0"
"5084500000","13.42737","38013.7"
"5085000000","13.42737","38020.4"
"5085500000","13.42737","38027.1"
"5086000000","13.42737","38033.8"
"5086500000","13.42737","38040.5"
"5087000000","13.42737","38047.2"
"5087500000","13.42737","38054.0"
"5088000000","13.25016","38060.7"
"5088500000","13.25016","38067.0"
"5089000000","13.25016","38073.7"
"5089500000","13.25016","38080.5"
"5090000000","13.42737","38087.2"
"5090500000","13.42737","38093.9"
"5091000000","13.42737","38100.6"
"5091500000","13.42737","38107.3"
"5092000000","13.42737","38114.0"
"5092500000","13.42737","38120.7"
"5093000000","13.42737","38127.5"
"5093500000","13.42737","38134.2"
"5094000000","13.25016","38140.9"
"5094500000","13.25016","38147.6"
"5095000000","13.25016","38154.3"
"5095500000","13.25016","38160.7"
"5096000000","13.42737","38167.4"
"5096500000","13.42737","38174.1"
"5097000000","13.42737","38180.8"
"5097500000","13.42737","38187.5"
"5098000000","13.42737","38194.2"
"5098500000","13.42737","38200.9"
"5099000000","13.42737","38207.7"
"5099500000","13.42737","38214.4"
"5100000000","13.42737","38221.1"
"5100500000","13.42737","38227.8"
"5101000000","13.42737","38234.5"
"5101500000","13.42737","38241.2"
"5102000000","13.42737","38247.9"
"5102500000","13.42737","38254.7"
"5103000000","13.42737","38261.0"
"5103500000","13.42737","38268.1"
"5104000000","13.25016","38274.4"
"5104500000","13.25016","38281.2"
"5105000000","13.25016","38287.9"
"5105500000","13.25016","38294.6"
"5106000000","13.42737","38301.3"
"5106500000","13.42737","38308.0"
"5107000000","13.42737","38314.7"
"5107500000","13.42737","38321.4"
"5108000000","13.42737","38328.2"
"5108500000","13.42737","38334.9"
"5109000000","13.42737","38341.6"
"5109500000","13.42737","38348.3"
"5110000000","13.42737","38355.0"
"5110500000","13.42737","38361.7"
"5111000000","13.42737","38368.4"
"5111500000","13.42737","38375.1"
"5112000000","13.25016","38381.5"
"5112500000","13.25016","38388.2"
"5113000000","13.25016","38394.9"
"5113500000","13.25016","38401.6"
"5114000000","13.42737","38408.4"
"5114500000","13.42737","38415.1"
"5115000000","13.42737","38421.8"
"5115500000","13.42737","38428.5"
"5116000000","13.42737","38435.2"
"5116500000","13.42737","38441.9"
"5117000000","13.42737","38448.6"
"5117500000","13.42737","38455.4"
"5118000000","13.42737","38462.1"
"5118500000","13.42737","38468.8"
"5119000000","13.42737","38475.5"
"5119500000","13.42737","38482.2"
"5120000000","13.25016","38488.6"
"5120500000","13.25016","38495.3"
"5121000000","13.25016","38502.0"
"5121500000","13.25016","38508.7"
"5122000000","13.42737","38515.4"
"5122500000","13.42737","38522.1"
"5123000000","13.42737","38528.9"
"5123500000","13.42737","38535.6"
"5124000000","13.42737","38542.3"
"5124500000","13.42737","38549.0"
"5125000000","13.42737","38555.7"
"5125500000","13.42737","38562.4"
"5126000000","13.25016","38569.1"
"5126500000","13.25016","38575.8"
"5127000000","13.25016","38582.6"
"5127500000","13.25016","38588.9"
"5128000000","13.42737","38596.0"
"5128500000","13.42737","38602.3"
"5129000000","13.42737","38609.1"
"5129500000","13.42737","38615.8"
"5130000000","13.42737","38622.5"
"5130500000","13.42737","38629.2"
"5131000000","13.42737","38635.9"
"5131500000","13.42737","38642.6"
"5132000000","13.42737","38649.3"
"5132500000","13.42737","38656.1"
"5133000000","13.42737","38662.8"
"5133500000","13.42737","38669.5"
"5134000000","13.25016","38676.2"
"5134500000","13.25016","38682.6"
"5135000000","13.25016","38689.3"
"5135500000","13.25016","38696.0"
"5136000000","13.42737","38702.7"
"5136500000","13.42737","38709.4"
"5137000000","13.42737","38716.1"
"5137500000","13.42737","38722.8"
"5138000000","13.42737","38729.6"
"5138500000","13.42737","38736.3"
"5139000000","13.42737","38743.0"
"5139500000","13.42737","38749.7"
"5140000000","13.42737","38756.4"
"5140500000","13.42737","38763.1"
"5141000000","13.42737","38769.8"
"5141500000","13.42737","38776.5"
"5142000000","13.42737","38783.3"
"5142500000","13.42737","38790.0"
"5143000000","13.42737","38796.7"
"5143500000","13.42737","38803.4"
"5144000000","13.25016","38809.8"
"5144500000","13.25016","38816.5"
"5145000000","13.25016","38823.2"
"5145500000","13.25016","38829.9"
"5146000000","13.42737","38836.6"
"5146500000","13.42737","38843.3"
"5147000000","13.42737","38850.0"
"5147500000","13.42737","38856.8"
"5148000000","13.42737","38863.5"
"5148500000","13.42737","38870.2"
"5149000000","13.42737","38876.9"
"5149500000","13.42737","38883.6"
"5150000000","13.42737","38890.3"
"5150500000","13.42737","38897.0"
"5151000000","13.42737","38903.8"
"5151500000","13.42737","38910.5"
"5152000000","13.42737","38917.2"
"5152500000","13.42737","38923.9"
"5153000000","13.42737","38930.6"
"5153500000","13.42737","38937.3"
"5154000000","13.25016","38943.7"
"5154500000","13.25016","38950.4"
"5155000000","13.25016","38957.1"
"5155500000","13.25016","38963.8"
"5156000000","13.42737","38970.5"
"5156500000","13.42737","38977.3"
"5157000000","13.42737","38984.0"
"5157500000","13.42737","38990.7"
"5158000000","13.42737","38997.4"
"5158500000","13.42737","39004.1"
"5159000000","13.42737","39010.8"
"5159500000","13.42737","39017.5"
"5160000000","13.42737","39024.2"
"5160500000","13.42737","39031.0"
"5161000000","13.42737","39037.7"
"5161500000","13.42737","39044.4"
"5162000000","13.25016","39051.1"
"5162500000","13.25016","39057.8"
"5163000000","13.25016","39064.5"
"5163500000","13.25016","39070.9"
"5164000000","13.42737","39077.6"
"5164500000","13.42737","39084.3"
"5165000000","13.42737","39091.0"
"5165500000","13.42737","39097.7"
"5166000000","13.42737","39104.5"
"5166500000","13.42737","39111.2"
"5167000000","13.42737","39117.9"
"5167500000","13.42737","39124.6"
"5168000000","13.42737","39131.3"
"5168500000","13.42737","39138.0"
"5169000000","13.42737","39144.7"
"5169500000","13.42737","39151.5"
"5170000000","13.42737","39158.2"
"5170500000","13.42737","39164.9"
"5171000000","13.42737","39171.6"
"5171500000","13.42737","39178.3"
"5172000000","13.42737","39185.0"
"5172500000","13.42737","39191.7"
"5173000000","13.42737","39198.1"
"5173500000","13.42737","39205.2"
"5174000000","13.25016","39211.5"
"5174500000","13.25016","39218.2"
"5175000000","13.25016","39224.9"
"5175500000","13.25016","39231.7"
"5176000000","13.42737","39238.4"
"5176500000","13.42737","39245.1"
"5177000000","13.42737","39251.8"
"5177500000","13.42737","39258.5"
"5178000000","13.42737","39265.2"
"5178500000","13.42737","39271.9"
"5179000000","13.42737","39278.7"
"5179500000","13.42737","39285.4"
"5180000000","13.42737","39292.1"
"5180500000","13.42737","39298.8"
"5181000000","13.42737","39305.5"
"5181500000","13.42737","39312.2"
"5182000000","13.25016","39318.6"
"5182500000","13.25016","39325.3"
"5183000000","13.25016","39332.0"
"5183500000","13.25016","39338.7"
"5184000000","13.42737","39345.4"
"5184500000","13.42737","39352.2"
"5185000000","13.42737","39358.9"
"5185500000","13.42737","39365.6"
"5186000000","13.42737","39372.3"
"5186500000","13.42737","39379.0"
"5187000000","13.42737","39385.7"
"5187500000","13.42737","39392.4"
"5188000000","13.42737","39399.1"
"5188500000","13.42737","39405.9"
"5189000000","13.42737","39412.6"
"5189500000","13.42737","39419.3"
"5190000000","13.25016","39425.6"
"5190500000","13.25016","39432.7"
"5191000000","13.25016","39439.1"
"5191500000","13.25016","39445.8"
"5192000000","13.42737","39452.5"
"5192500000","13.42737","39459.2"
"5193000000","13.42737","39465.9"
"5193500000","13.42737","39472.6"
"5194000000","13.42737","39479.4"
"5194500000","13.42737","39486.1"
"5195000000","13.42737","39492.8"
"5195500000","13.42737","39499.5"
"5196000000","13.42737","39506.2"
"5196500000","13.42737","39512.9"
"5197000000","13.42737","39519.6"
"5197500000","13.42737","39526.4"
"5198000000","13.25016","39532.7"
"5198500000","13.25016","39539.4"
"5199000000","13.25016","39546.1"
"5199500000","13.25016","39552.9"
"5200000000","13.42737","39559.6"
"5200500000","13.42737","39566.3"
"5201000000","13.42737","39573.0"
"5201500000","13.42737","39579.7"
"5202000000","13.42737","39586.4"
"5202500000","13.42737","39593.1"
"5203000000","13.42737","39599.8"
"5203500000","13.42737","39606.6"
"5204000000","13.25016","39613.3"
"5204500000","13.25016","39620.0"
"5205000000","13.25016","39626.7"
"5205500000","13.25016","39633.1"
"5206000000","13.42737","39639.8"
"5206500000","13.42737","39646.5"
"5207000000","13.42737","39653.2"
"5207500000","13.42737","39659.9"
"5208000000","13.42737","39666.6"
"5208500000","13.42737","39673.3"
"5209000000","13.42737","39680.1"
"5209500000","13.42737","39686.8"
"5210000000","13.42737","39693.5"
"5210500000","13.42737","39700.2"
"5211000000","13.42737","39706.9"
"5211500000","13.42737","39713.6"
"5212000000","13.42737","39720.3"
"5212500000","13.42737","39727.1"
"5213000000","13.42737","39733.8"
"5213500000","13.42737","39740.5"
"5214000000","13.25016","39747.2"
"5214500000","13.25016","39753.6"
"5215000000","13.25016","39760.3"
"5215500000","13.25016","39767.0"
"5216000000","13.42737","39773.7"
"5216500000","13.42737","39780.4"
"5217000000","13.42737","39787.1"
"5217500000","13.42737","39793.8"
"5218000000","13.42737","39800.5"
"5218500000","13.42737","39807.3"
"5219000000","13.42737","39814.0"
"5219500000","13.42737","39820.7"
"5220000000","13.25016","39827.4"
"5220500000","13.25016","39834.1"
"5221000000","13.25016","39840.8"
"5221500000","13.25016","39847.2"
"5222000000","13.42737","39853.9"
"5222500000","13.42737","39860.6"
"5223000000","13.42737","39867.3"
"5223500000","13.42737","39874.0"
"5224000000","13.42737","39880.8"
"5224500000","13.42737","39887.5"
"5225000000","13.42737","39894.2"
"5225500000","13.42737","39900.9"
"5226000000","13.42737","39907.6"
"5226500000","13.42737","39914.3"
"5227000000","13.42737","39921.0"
"5227500000","13.42737","39927.8"
"5228000000","13.42737","39934.5"
"5228500000","13.42737","39941.2"
"5229000000","13.42737","39947.5"
"5229500000","13.42737","39954.6"
"5230000000","13.25016","39961.0"
"5230500000","13.25016","39967.7"
"5231000000","13.25016","39974.4"
"5231500000","13.25016","39981.1"
"5232000000","13.42737","39987.8"
"5232500000","13.42737","39994.5"
"5233000000","13.42737","40001.2"
"5233500000","13.42737","40008.0"
"5234000000","13.42737","40014.7"
"5234500000","13.42737","40021.4"
"5235000000","13.42737","40028.1"
"5235500000","13.42737","40034.8"
"5236000000","13.25016","40041.5"
"5236500000","13.25016","40048.2"
"5237000000","13.25016","40055.0"
"5237500000","13.25016","40061.3"
"5238000000","13.42737","40068.0"
"5238500000","13.42737","40074.7"
"5239000000","13.42737","40081.5"
"5239500000","13.42737","40088.2"
"5240000000","13.42737","40094.9"
"5240500000","13.42737","40101.6"
"5241000000","13.42737","40108.3"
"5241500000","13.42737","40115.0"
"5242000000","13.42737","40121.7"
"5242500000","13.42737","40128.5"
"5243000000","13.42737","40135.2"
"5243500000","13.42737","40141.9"
"5244000000","13.25016","40148.6"
"5244500000","13.25016","40155.3"
"5245000000","13.25016","40162.0"
"5245500000","13.25016","40168.4"
"5246000000","13.42737","40175.1"
"5246500000","13.42737","40181.8"
"5247000000","13.42737","40188.5"
"5247500000","13.42737","40195.2"
"5248000000","13.42737","40202.0"
"5248500000","13.42737","40208.7"
"5249000000","13.42737","40215.4"
"5249500000","13.42737","40222.1"
"5250000000","13.42737","40228.8"
"5250500000","13.42737","40235.5"
"5251000000","13.42737","40242.2"
"5251500000","13.42737","40248.9"
"5252000000","13.42737","40255.7"
"5252500000","13.42737","40262.4"
"5253000000","13.42737","40269.1"
"5253500000","13.42737","40275.8"
"5254000000","13.42737","40282.5"
"5254500000","13.42737","40289.2"
"5255000000","13.42737","40295.9"
"5255500000","13.42737","40302.7"
"5256000000","13.25016","40309.0"
"5256500000","13.25016","40315.7"
"5257000000","13.25016","40322.4"
"5257500000","13.25016","40329.2"
"5258000000","13.42737","40335.9"
"5258500000","13.42737","40342.6"
"5259000000","13.42737","40349.3"
"5259500000","13.42737","40356.0"
"5260000000","13.42737","40362.7"
"5260500000","13.42737","40369.4"
"5261000000","13.42737","40376.2"
"5261500000","13.42737","40382.9"
"5262000000","13.42737","40389.6"
"5262500000","13.42737","40396.3"
"5263000000","13.42737","40403.0"
"5263500000","13.42737","40409.7"
"5264000000","13.42737","40416.4"
"5264500000","13.42737","40423.1"
"5265000000","13.42737","40429.9"
"5265500000","13.42737","40436.6"
"5266000000","13.25016","40442.9"
"5266500000","13.25016","40449.6"
"5267000000","13.25016","40456.4"
"5267500000","13.25016","40463.1"
"5268000000","13.42737","40469.8"
"5268500000","13.42737","40476.5"
"5269000000","13.42737","40483.2"
"5269500000","13.42737","40489.9"
"5270000000","13.42737","40496.6"
"5270500000","13.42737","40503.4"
"5271000000","13.42737","40510.1"
"5271500000","13.42737","40516.8"
"5272000000","13.42737","40523.5"
"5272500000","13.42737","40530.2"
"5273000000","13.42737","40536.9"
"5273500000","13.42737","40543.6"
"5274000000","13.25016","40550.4"
"5274500000","13.25016","40557.1"
"5275000000","13.25016","40563.4"
"5275500000","13.25016","40570.1"
"5276000000","13.42737","40576.9"
"5276500000","13.42737","40583.6"
"5277000000","13.42737","40590.3"
"5277500000","13.42737","40597.0"
"5278000000","13.42737","40603.7"
"5278500000","13.42737","40610.4"
"5279000000","13.42737","40617.1"
"5279500000","13.42737","40623.8"
"5280000000","13.42737","40630.6"
"5280500000","13.42737","40637.3"
"5281000000","13.42737","40644.0"
"5281500000","13.42737","40650.7"
"5282000000","13.25016","40657.4"
"5282500000","13.25016","40664.1"
"5283000000","13.25016","40670.8"
"5283500000","13.25016","40677.2"
"5284000000","13.42737","40683.9"
"5284500000","13.42737","40690.6"
"5285000000","13.42737","40697.3"
"5285500000","13.42737","40704.1"
"5286000000","13.42737","40710.8"
"5286500000","13.42737","40717.5"
"5287000000","13.42737","40724.2"
"5287500000","13.42737","40730.9"
"5288000000","13.42737","40737.6"
"5288500000","13.42737","40744.3"
"5289000000","13.42737","40751.1"
"5289500000","13.42737","40757.8"
"5290000000","13.25016","40764.5"
"5290500000","13.25016","40770.8"
"5291000000","13.25016","40777.6"
"5291500000","13.25016","40784.3"
"5292000000","13.42737","40791.0"
"5292500000","13.42737","40797.7"
"5293000000","13.42737","40804.4"
"5293500000","13.42737","40811.1"
"5294000000","13.42737","40817.8"
"5294500000","13.42737","40824.5"
"5295000000","13.42737","40831.3"
"5295500000","13.42737","40838.0"
"5296000000","13.42737","40844.7"
"5296500000","13.42737","40851.4"
"5297000000","13.42737","40858.1"
"5297500000","13.42737","40864.8"
"5298000000","13.25016","40871.5"
"5298500000","13.25016","40877.9"
"5299000000","13.25016","40884.6"
"5299500000","13.25016","40891.3"
"5300000000","13.42737","40898.0"
"5300500000","13.42737","40904.8"
"5301000000","13.42737","40911.5"
"5301500000","13.42737","40918.2"
"5302000000","13.42737","40924.9"
"5302500000","13.42737","40931.6"
"5303000000","13.42737","40938.3"
"5303500000","13.42737","40945.0"
"5304000000","13.42737","40951.8"
"5304500000","13.42737","40958.5"
"5305000000","13.42737","40965.2"
"5305500000","13.42737","40971.9"
"5306000000","13.42737","40978.6"
"5306500000","13.42737","40985.3"
"5307000000","13.42737","40992.0"
"5307500000","13.42737","40998.7"
"5308000000","13.25016","41005.1"
"5308500000","13.25016","41011.8"
"5309000000","13.25016","41018.5"
"5309500000","13.25016","41025.2"
"5310000000","13.42737","41032.0"
"5310500000","13.42737","41038.7"
"5311000000","13.42737","41045.4"
"5311500000","13.42737","41052.1"
"5312000000","13.42737","41058.8"
"5312500000","13.42737","41065.5"
"5313000000","13.42737","41072.2"
"5313500000","13.42737","41079.0"
"5314000000","13.42737","41085.7"
"5314500000","13.42737","41092.4"
"5315000000","13.42737","41099.1"
"5315500000","13.42737","41105.8"
"5316000000","13.25016","41112.2"
"5316500000","13.25016","41118.9"
"5317000000","13.25016","41125.6"
"5317500000","13.25016","41132.3"
"5318000000","13.42737","41139.0"
"5318500000","13.42737","41145.7"
"5319000000","13.42737","41152.5"
"5319500000","13.42737","41159.2"
"5320000000","13.42737","41165.9"
"5320500000","13.42737","41172.6"
"5321000000","13.42737","41179.3"
"5321500000","13.42737","41186.0"
"5322000000","13.25016","41192.7"
"5322500000","13.25016","41199.1"
"5323000000","13.25016","41206.2"
"5323500000","13.25016","41212.5"
"5324000000","13.42737","41219.2"
"5324500000","13.42737","41225.9"
"5325000000","13.42737","41232.7"
"5325500000","13.42737","41239.4"
"5326000000","13.42737","41246.1"
"5326500000","13.42737","41252.8"
"5327000000","13.42737","41259.5"
"5327500000","13.42737","41266.2"
"5328000000","13.42737","41272.9"
"5328500000","13.42737","41279.7"
"5329000000","13.42737","41286.4"
"5329500000","13.42737","41293.1"
"5330000000","13.25016","41299.8"
"5330500000","13.25016","41306.5"
"5331000000","13.25016","41313.2"
"5331500000","13.25016","41319.6"
"5332000000","13.42737","41326.3"
"5332500000","13.42737","41333.0"
"5333000000","13.42737","41339.7"
"5333500000","13.42737","41346.4"
"5334000000","13.42737","41353.2"
"5334500000","13.42737","41359.9"
"5335000000","13.42737","41366.6"
"5335500000","13.42737","41373.3"
"5336000000","13.42737","41380.0"
"5336500000","13.42737","41386.7"
"5337000000","13.42737","41393.4"
"5337500000","13.42737","41400.1"
"5338000000","13.25016","41406.5"
"5338500000","13.25016","41413.2"
"5339000000","13.25016","41419.9"
"5339500000","13.25016","41426.7"
"5340000000","13.42737","41433.4"
"5340500000","13.42737","41440.1"
"5341000000","13.42737","41446.8"
"5341500000","13.42737","41453.5"
"5342000000","13.42737","41460.2"
"5342500000","13.42737","41466.9"
"5343000000","13.42737","41473.6"
"5343500000","13.42737","41480.4"
"5344000000","13.42737","41487.1"
"5344500000","13.42737","41493.8"
"5345000000","13.42737","41500.5"
"5345500000","13.42737","41507.2"
"5346000000","13.25016","41513.6"
"5346500000","13.25016","41520.3"
"5347000000","13.25016","41527.0"
"5347500000","13.25016","41533.7"
"5348000000","13.42737","41540.4"
"5348500000","13.42737","41547.1"
"5349000000","13.42737","41553.9"
"5349500000","13.42737","41560.6"
"5350000000","13.42737","41567.3"
"5350500000","13.42737","41574.0"
"5351000000","13.42737","41580.7"
"5351500000","13.42737","41587.4"
"5352000000","13.25016","41594.1"
"5352500000","13.25016","41600.9"
"5353000000","13.25016","41607.2"
"5353500000","13.25016","41613.9"
"5354000000","13.42737","41620.6"
"5354500000","13.42737","41627.4"
"5355000000","13.42737","41634.1"
"5355500000","13.42737","41640.8"
"5356000000","13.42737","41647.5"
"5356500000","13.42737","41654.2"
"5357000000","13.42737","41660.9"
"5357500000","13.42737","41667.6"
"5358000000","13.42737","41674.3"
"5358500000","13.42737","41681.1"
"5359000000","13.42737","41687.8"
"5359500000","13.42737","41694.5"
"5360000000","13.25016","41700.8"
"5360500000","13.25016","41707.6"
"5361000000","13.25016","41714.3"
"5361500000","13.25016","41721.0"
"5362000000","13.42737","41727.7"
"5362500000","13.42737","41734.4"
"5363000000","13.42737","41741.1"
"5363500000","13.42737","41747.8"
"5364000000","13.42737","41754.6"
"5364500000","13.42737","41761.3"
"5365000000","13.42737","41768.0"
"5365500000","13.42737","41774.7"
"5366000000","13.42737","41781.4"
"5366500000","13.42737","41788.1"
"5367000000","13.42737","41794.5"
"5367500000","13.42737","41801.6"
"5368000000","13.25016","41807.9"
"5368500000","13.25016","41814.6"
"5369000000","13.25016","41821.3"
"5369500000","13.25016","41828.1"
"5370000000","13.42737","41834.8"
"5370500000","13.42737","41841.5"
"5371000000","13.42737","41848.2"
"5371500000","13.42737","41854.9"
"5372000000","13.42737","41861.6"
"5372500000","13.42737","41868.3"
"5373000000","13.42737","41875.0"
"5373500000","13.42737","41881.8"
"5374000000","13.25016","41888.5"
"5374500000","13.25016","41895.2"
"5375000000","13.25016","41901.5"
"5375500000","13.25016","41908.3"
"5376000000","13.42737","41915.0"
"5376500000","13.42737","41921.7"
"5377000000","13.42737","41928.4"
"5377500000","13.42737","41935.1"
"5378000000","13.42737","41941.8"
"5378500000","13.42737","41948.5"
"5379000000","13.42737","41955.3"
"5379500000","13.42737","41962.0"
"5380000000","13.42737","41968.7"
"5380500000","13.42737","41975.4"
"5381000000","13.42737","41982.1"
"5381500000","13.42737","41988.8"
"5382000000","13.42737","41995.5"
"5382500000","13.42737","42002.3"
"5383000000","13.42737","42009.0"
"5383500000","13.42737","42015.7"
"5384000000","13.25016","42022.0"
"5384500000","13.25016","42028.8"
"5385000000","13.25016","42035.5"
"5385500000","13.25016","42042.2"
"5386000000","13.42737","42048.9"
"5386500000","13.42737","42055.6"
"5387000000","13.42737","42062.3"
"5387500000","13.42737","42069.0"
"5388000000","13.42737","42075.7"
"5388500000","13.42737","42082.5"
"5389000000","13.42737","42089.2"
"5389500000","13.42737","42095.9"
"5390000000","13.42737","42102.6"
"5390500000","13.42737","42109.3"
"5391000000","13.42737","42116.0"
"5391500000","13.42737","42122.7"
"5392000000","13.25016","42129.1"
"5392500000","13.25016","42136.2"
"5393000000","13.25016","42142.5"
"5393500000","13.25016","42149.2"
"5394000000","13.42737","42156.0"
"5394500000","13.42737","42162.7"
"5395000000","13.42737","42169.4"
"5395500000","13.42737","42176.1"
"5396000000","13.42737","42182.8"
"5396500000","13.42737","42189.5"
"5397000000","13.42737","42196.2"
"5397500000","13.42737","42203.0"
"5398000000","13.42737","42209.7"
"5398500000","13.42737","42216.4"
"5399000000","13.42737","42223.1"
"5399500000","13.42737","42229.8"
"5400000000","13.25016","42236.5"
"5400500000","13.25016","42242.9"
"5401000000","13.25016","42249.6"
"5401500000","13.25016","42256.3"
"5402000000","13.42737","42263.0"
"5402500000","13.42737","42269.7"
"5403000000","13.42737","42276.4"
"5403500000","13.42737","42283.2"
"5404000000","13.42737","42289.9"
"5404500000","13.42737","42296.6"
"5405000000","13.42737","42303.3"
"5405500000","13.42737","42310.0"
"5406000000","13.42737","42316.7"
"5406500000","13.42737","42323.4"
"5407000000","13.42737","42330.2"
"5407500000","13.42737","42336.9"
"5408000000","13.25016","42343.2"
"5408500000","13.25016","42349.9"
"5409000000","13.25016","42356.7"
"5409500000","13.25016","42363.4"
"5410000000","13.42737","42370.1"
"5410500000","13.42737","42376.8"
"5411000000","13.42737","42383.5"
"5411500000","13.42737","42390.2"
"5412000000","13.42737","42396.9"
"5412500000","13.42737","42403.7"
"5413000000","13.42737","42410.4"
"5413500000","13.42737","42417.1"
"5414000000","13.42737","42423.8"
"5414500000","13.42737","42430.5"
"5415000000","13.42737","42437.2"
"5415500000","13.42737","42443.9"
"5416000000","13.25016","42450.6"
"5416500000","13.25016","42457.0"
"5417000000","13.25016","42463.7"
"5417500000","13.25016","42470.4"
"5418000000","13.42737","42477.1"
"5418500000","13.42737","42483.9"
"5419000000","13.42737","42490.6"
"5419500000","13.42737","42497.3"
"5420000000","13.42737","42504.0"
"5420500000","13.42737","42510.7"
"5421000000","13.42737","42517.4"
"5421500000","13.42737","42524.1"
"5422000000","13.25016","42530.9"
"5422500000","13.25016","42537.6"
"5423000000","13.25016","42543.9"
"5423500000","13.25016","42550.6"
"5424000000","13.42737","42557.4"
"5424500000","13.42737","42564.1"
"5425000000","13.42737","42570.8"
"5425500000","13.42737","42577.5"
"5426000000","13.42737","42584.2"
"5426500000","13.42737","42590.9"
"5427000000","13.42737","42597.6"
"5427500000","13.42737","42604.4"
"5428000000","13.42737","42611.1"
"5428500000","13.42737","42617.8"
"5429000000","13.42737","42624.5"
"5429500000","13.42737","42631.2"
"5430000000","13.25016","42637.9"
"5430500000","13.25016","42644.6"
"5431000000","13.25016","42651.0"
"5431500000","13.25016","42657.7"
"5432000000","13.42737","42664.4"
"5432500000","13.42737","42671.1"
"5433000000","13.42737","42677.9"
"5433500000","13.42737","42684.6"
"5434000000","13.42737","42691.3"
"5434500000","13.42737","42698.0"
"5435000000","13.42737","42704.7"
"5435500000","13.42737","42711.4"
"5436000000","13.25016","42718.1"
"5436500000","13.25016","42724.8"
"5437000000","13.25016","42731.6"
"5437500000","13.25016","42737.9"
"5438000000","13.42737","42744.6"
"5438500000","13.42737","42751.3"
"5439000000","13.42737","42758.1"
"5439500000","13.42737","42764.8"
"5440000000","13.42737","42771.5"
"5440500000","13.42737","42778.2"
"5441000000","13.42737","42784.9"
"5441500000","13.42737","42791.6"
"5442000000","13.42737","42798.3"
"5442500000","13.42737","42805.1"
"5443000000","13.42737","42811.8"
"5443500000","13.42737","42818.5"
"5444000000","13.25016","42825.2"
"5444500000","13.25016","42831.6"
"5445000000","13.25016","42838.3"
"5445500000","13.25016","42845.0"
"5446000000","13.42737","42851.7"
"5446500000","13.42737","42858.4"
"5447000000","13.42737","42865.1"
"5447500000","13.42737","42871.8"
"5448000000","13.42737","42878.6"
"5448500000","13.42737","42885.3"
"5449000000","13.42737","42892.0"
"5449500000","13.42737","42898.7"
"5450000000","13.25016","42905.4"
"5450500000","13.25016","42912.1"
"5451000000","13.25016","42918.8"
"5451500000","13.25016","42925.2"
"5452000000","13.42737","42931.9"
"5452500000","13.42737","42938.6"
"5453000000","13.42737","42945.3"
"5453500000","13.42737","42952.0"
"5454000000","13.42737","42958.8"
"5454500000","13.42737","42965.5"
"5455000000","13.42737","42972.2"
"5455500000","13.42737","42978.9"
"5456000000","13.42737","42985.6"
"5456500000","13.42737","42992.3"
"5457000000","13.42737","42999.0"
"5457500000","13.42737","43005.8"
"5458000000","13.42737","43012.5"
"5458500000","13.42737","43019.2"
"5459000000","13.42737","43025.9"
"5459500000","13.42737","43032.6"
"5460000000","13.25016","43039.0"
"5460500000","13.25016","43045.7"
"5461000000","13.25016","43052.4"
"5461500000","13.25016","43059.1"
"5462000000","13.42737","43065.8"
"5462500000","13.42737","43072.5"
"5463000000","13.42737","43079.3"
"5463500000","13.42737","43086.0"
"5464000000","13.42737","43092.7"
"5464500000","13.42737","43099.4"
"5465000000","13.42737","43106.1"
"5465500000","13.42737","43112.8"
"5466000000","13.25016","43119.5"
"5466500000","13.25016","43126.2"
"5467000000","13.25016","43133.0"
"5467500000","13.25016","43139.3"
"5468000000","13.42737","43146.0"
"5468500000","13.42737","43152.7"
"5469000000","13.42737","43159.5"
